x,T_SST,T_Cu,T_PTFE,T_SBS,dT,T_average
0.15666666666666668,255.89211019158665,255.89204831086843,255.89208558379462,255.8922197772887,0.00010958570203456475,255.89211596588459
0.16,255.09867313661732,255.09860961533624,255.09864764518747,255.0987851253576,0.00011198874028650607,255.09867888062468
0.16333333333333333,254.30489186743227,254.30482669859413,254.30486548808184,254.3050062555184,0.00011438808613206675,254.30489757740665
0.16666666666666669,253.51075590968813,253.5106890860111,253.51072863797583,253.51087269376572,0.00011678407759063703,253.51076158186018
0.17,252.71625482396774,252.71618633787926,252.71622665529253,252.71637400101952,0.00011917705177211246,252.71626045453976
0.17333333333333334,251.92137820439933,251.9213080480322,251.92134913399744,251.9214997717442,0.00012156734487689391,251.9213837895433
0.17666666666666667,251.1261156772856,251.12604384247464,251.1260857002282,251.12623963257954,0.0001239552939296118,251.126121213142
0.18000000000000002,250.33045689974514,250.33038337802267,250.33042601093604,250.3305832409802,0.00012634123504540185,250.33046238242102
0.18333333333333335,249.534391558361,249.5343163409534,249.53435975253382,249.53452028386596,0.00012872550496467738,249.53439698392856
0.18666666666666668,248.73790936783922,248.73783244566178,248.7378766395542,248.7380404762797,0.00013110844048469517,248.73791473233373
0.19,247.94100006967463,247.94092143332716,247.94096641331637,247.94113356005377,0.00013349037914167639,247.94100536909298
0.19333333333333336,247.14365343082332,247.14357307058538,247.14361884059701,247.14378930248301,0.00013587165969397574,247.14365866112217
0.19666666666666668,246.3458592423822,246.34577714820801,246.34582371231096,246.34599749500387,0.0001382526216673341,246.34586439947626
0.2,245.54760731827344,245.54752347978626,245.54757084219457,245.54774795187907,0.00014063360563909555,245.54761239803332
0.20333333333333334,244.74888749393352,244.7488019004203,244.74885006549482,244.7490305088874,0.00014301495386348506,244.748892492184
0.2066666666666667,243.94968962500607,243.94960226541147,243.94965123766255,243.94983502201657,0.00014539701049898213,243.94969453752418
0.21000000000000002,243.15000358603865,243.149914448959,243.14996423304862,243.15015136616026,0.00014778012160832077,243.15000840855163
0.21333333333333335,242.34981926918093,242.34972834285753,242.3497789436016,242.349969433816,0.00015016463507322442,242.349823997364
0.21666666666666667,241.54912658288484,241.54903385519773,241.5490852775683,241.54927913378654,0.00015255090170285257,241.54913121235936
0.22,240.74791545060586,240.74782090906652,240.7478731581951,240.74807038988075,0.00015493927489274029,240.74791997693706
0.22333333333333336,239.94617580950344,239.94607944124752,239.94613252242723,239.94633313961435,0.00015733011090901527,239.94618022819813
0.22666666666666668,239.14389760914128,239.14379940092095,239.14385331960966,239.14405733291065,0.00015972376937156696,239.1439019156456
0.23,238.34107081018587,238.34097074836222,238.34102551018532,238.3412329307992,0.0001621206133393116,238.34107499988318
0.23333333333333334,237.53768538310268,237.5375834536371,237.53763906439082,237.53784990411185,0.00016452100916808376,237.5376894513106
0.2366666666666667,236.73373130684914,236.73362749529485,236.73368396094932,236.7338982321769,0.0001669253277611915,236.73373524881754
0.24000000000000002,235.92919856756342,235.92909285905657,235.9291501857594,235.9293679015073,0.0001693339438872954,235.92920237847164
0.24333333333333335,235.12407715724868,235.12396953649875,235.12402773057846,235.12424890448594,0.0001717472372604334,235.12408083220296
0.24666666666666667,234.31835707245156,234.318247523732,234.31830659170126,234.3185312380437,0.00017416559214211702,234.31836060648214
0.25,233.5120283129338,233.51191682007155,233.511976768632,233.51220490233206,0.00017658939825082598,233.51203170099234
0.25333333333333335,232.705080880337,232.70496742670235,232.70502826274782,232.70525989938767,0.00017901905067674306,232.7050841172937
0.2566666666666667,231.89750477683947,231.8973893453348,231.89745107595564,231.8976862317893,0.00018145494982491073,231.8975078574798
0.26,231.0892900038025,231.0891725768511,231.08923520933837,231.0894739013053,0.00018389750280789485,231.08929292282428
0.26333333333333336,230.28042656040853,230.28030711994228,230.2803706617926,230.2806129075313,0.00018634712276366372,230.28042931241868
0.26666666666666666,229.4709044422871,229.4707829697346,229.47084742865445,229.47109324651677,0.00018880422967981758,229.4709070217982
0.27,228.66071364012925,228.66059011640291,228.66065550031405,228.66090490938032,0.0001912692510757097,228.66071604155664
0.2733333333333334,227.84984413829034,227.8497185437729,227.84978486081656,227.85003788091166,0.00019374262132032527,227.84984635594788
0.27666666666666667,227.038285913377,227.03815822790736,227.03822548645047,227.0384821381601,0.0001962247831102104,227.03828794147375
0.28,226.22602893282146,226.22589913568086,226.2259673443208,226.2262276490085,0.00019871618704314642,226.2260307654579
0.2833333333333333,225.4130631534394,225.41293122333587,225.4130003909068,225.41326437073207,0.00020121729266975308,225.41306478460353
0.2866666666666667,224.599378519971,224.59924443502402,224.5993145706021,224.5995822485391,0.0002037285680955847,224.59937994353407
0.29000000000000004,223.78496496360464,223.78482870132865,223.7848998142388,223.78517121409612,0.00020625049148748076,223.78496617331706
0.29333333333333333,222.9698124004821,222.96967393776936,222.96974603759134,222.97002118403262,0.00020878355050513164,222.96981338996883
0.2966666666666667,222.15391073018338,222.15377004328704,222.15384313986246,222.15412205842674,0.00021132824335268197,222.15391149293993
0.30000000000000004,221.3372498341913,221.33710689870642,221.33718100214523,221.3374637192702,0.00021388507889241737,221.3372503635783
0.30333333333333334,220.51981957433387,220.51967436517884,220.5197494858673,220.5200360289114,0.00021645457752583752,220.51981986357282
0.3066666666666667,219.70160979120354,219.70146228259975,219.70153843120696,219.70182882847473,0.00021903727119365612,219.70160983337124
0.31,218.88261030255205,218.8824604680036,218.88253765549013,218.88283193625603,0.0002216337039726568,218.88261009057544
0.31333333333333335,218.06281090166053,218.06265871393288,218.0627369515584,218.063035146094,0.00022424443346835687,218.06281042831145
0.3166666666666667,217.24220135568194,217.24204678677907,217.24212608611123,217.2424282257119,0.00022687002996235606,217.24220061357104
0.32,216.42077140395614,216.4206144250976,216.4206947980204,216.42100091503423,0.00022951107808921734,216.42077038552708
0.32333333333333336,215.5985107562956,215.59835133789235,215.59843279661573,215.5987429244726,0.0002321681769785755,215.59850945381908
0.32666666666666666,214.7754090912413,214.7752472028701,214.7753297599393,214.77564393318215,0.00023484194085199306,214.7754074968082
0.33,213.95145605428507,213.9512916646629,213.95137533296813,213.95169358728498,0.0002375329999040332,213.95145415980028
0.33333333333333337,213.12664125606054,213.12647433301666,213.12655912580388,213.1268814980612,0.00024024200067174206,213.12663905323558
0.33666666666666667,212.3009542704982,212.30078478094578,212.30087071182714,212.30119724010513,0.00024296960691572167,212.30095175084406
0.34,211.47438463294478,211.47421254285143,211.4742996258168,211.4746303494453,0.0002457165005296247,211.47438178776457
0.3433333333333334,210.64692183824525,210.64674711260176,210.64683536203015,210.6471703216268,0.00024848338154015437,210.64691865862596
0.3466666666666667,209.8185553387846,209.8183779415735,209.81846737224492,209.81880660975446,0.0002512709698692106,209.81855181558936
0.35000000000000003,208.98927454249056,208.9890944366516,208.9891850637603,208.9895286224958,0.00025408000524862473,208.98927066634957
0.35333333333333333,208.15906881079175,208.1588859581875,208.1589777973549,208.15932572204088,0.0002569112491244141,208.15906457209377
0.3566666666666667,207.32792745653398,207.3277418179131,207.32783488520175,207.32818722201813,0.0002597654841451913,207.32792284541677
0.36000000000000004,206.49583974184912,206.49565127680845,206.49574558873596,206.4961023853652,0.00026264351606641867,206.49583474818968
0.36333333333333334,205.66279487597683,205.66260354292194,205.66269911647584,205.6630604221515,0.00026554617465990304,205.66278948938154
0.3666666666666667,204.82878201303743,204.82858776914088,204.82868462179488,204.82905048735182,0.00026847431439591674,204.82877622283127
0.37000000000000005,203.9937902497529,203.993593050911,203.99369120064057,203.99406167856807,0.000271428815182162,203.99378404496812
0.37333333333333335,203.15780862311428,203.15760842390256,203.15770788920213,203.15808303369846,0.00027441058418276043,203.15780199247934
0.3766666666666667,202.32082610799446,202.3206228616206,202.3207236615211,202.32110352855133,0.00027742055686985623,202.32081903992187
0.38,201.48283161470414,201.48262527295822,201.48272742704575,201.4831120744014,0.00028045969725098985,201.4828240972774
0.38333333333333336,200.64381398648678,200.64360449969075,200.64370802812567,200.64409751548678,0.00028352900000072623,200.64380600744752
0.3866666666666667,199.80376199695294,199.80354931390696,199.80365423744405,199.80404862644477,0.00028662949182489683,199.80375354368718
0.39,198.9626643474509,198.96244841537697,198.96255475538612,198.9629541096828,0.000289762231915347,198.9626554069742
0.39333333333333337,198.12050966437013,198.1202904288546,198.12039820734316,198.12080259268453,0.00029292831439420297,198.1205002233131
0.39666666666666667,197.27728649637686,197.2770639013085,197.27717314094397,197.2775826252463,0.00029612886945074024,197.2772765409689
0.4,196.4329833115779,196.4327572990846,196.4328680232186,196.43328267664256,0.0002993650646487822,196.43297282763092
0.4033333333333334,195.58758849461145,195.58735900499337,195.5874712376868,195.5878911327183,0.0003026381068593764,195.5875774675025
0.4066666666666667,194.74109034366035,194.7408573153201,194.7409710813693,194.74139629290462,0.00030594924427873593,194.7410787583136
0.41000000000000003,193.8934770673874,193.89324043675694,193.89335576172144,193.8937863671555,0.00030929976810512017,193.8934649082553
0.4133333333333334,193.04473678178758,193.04449648325235,193.04461339348333,193.0450494728028,0.0003126910152104756,193.0447240328315
0.4166666666666667,192.194857506956,192.19461347277448,192.1947319954454,192.19517363132593,0.00031612436993100346,192.19484415162546
0.42000000000000004,191.3438271637674,191.34357932398785,191.3436994871261,191.3441467650347,0.0003196012673072346,191.343813184979
0.42333333333333334,190.49163357046478,190.49138185283758,190.49150368535857,190.49195669366134,0.00032312319655147803,190.49161895058057
0.4266666666666667,189.6382644391534,189.6380087690395,189.63813230078202,189.63859113085823,0.0003266917048279083,189.6382491599583
0.43000000000000005,188.78370737219717,188.7834476724721,188.78357293423622,188.7840376805988,0.0003303084016295088,188.78369141487607
0.43333333333333335,187.92794985851324,187.9276860494667,187.92781307305432,187.92828383347842,0.0003339749651729562,187.92793320362819
0.4366666666666667,187.07097926976178,187.07071126899285,187.07084008725127,187.07131696291222,0.00033769315044196446,187.07096189722952
0.44,186.21278285642734,186.21251057873522,186.2126412256047,186.21312432122647,0.0003414647991348829,186.21276474549842
0.44333333333333336,185.35334774378674,185.35307110105862,185.35320361162408,185.35369303564048,0.0003452918537334426,185.3533288730275
0.4466666666666667,184.49266092775918,184.49237982887345,184.49251423942076,184.4930101041365,0.0003491763773126877,184.49264127504748
0.45,183.6307092706282,183.63042362149923,183.63055996955748,183.63106239121197,0.0003531205837816742,183.6306888132242
0.45333333333333337,182.76747949858716,182.76718920129753,182.76732752531646,182.76783662349186,0.0003571249046956382,182.76745821217327
0.4566666666666667,181.90295819336595,181.90266314675753,181.90280348653488,181.90331938507944,0.0003611917134946907,181.90293605293442
0.46,181.03713178952307,181.03683188887595,181.0369742856174,181.03749711290618,0.00036532338310735213,181.03710876923066
0.4633333333333334,180.169986569641,180.16968170649164,180.1698262028574,180.1703560919584,0.00036952231741338437,180.16996264273712
0.4666666666666667,179.30150865938487,179.30119872135703,179.30134536151462,179.3018824503577,0.0003737909728442901,179.30148379815353
0.47000000000000003,178.43168402241474,178.43136889304506,178.4315177227262,178.4320621542882,0.00037813187344681864,178.43165819811855
0.4733333333333334,177.5604984551432,177.56017801369836,177.56032908026265,177.56088100276705,0.0003825476238432657,177.5604716379678
0.4766666666666667,176.68793758133413,176.68761170261863,176.68776505512128,176.6883246222539,0.00038704091977592725,176.68790974033197
0.48000000000000004,175.81398684653624,175.81365540069024,175.81381108995583,175.8143784610941,0.00039161455785574617,175.8139579495691
0.48333333333333334,174.93863151234484,174.9382943646316,174.93845244333102,174.9390277837885,0.0003962714436624992,174.938601526024
0.4866666666666667,174.06185665048673,174.06151366106866,174.0616741838024,174.06225766508777,0.00040101460103869613,174.06182554011139
0.49000000000000005,173.18364713672085,173.1832981604233,173.1834611838092,173.1840529839017,0.00040584718084346605,173.18361486621376
0.49333333333333335,172.30398764454776,172.3036325306101,172.30379811337772,172.30439841701934,0.0004107724715822769,172.30395417638874
0.4966666666666667,171.42286263872242,171.4225012305359,171.4226694336261,171.4232784326333,0.00041579391088930606,171.42282793387943
0.5,170.54025636856178,170.53988850339047,170.5400593900638,170.54067728366113,0.00042091509934039095,170.5402203864193
0.5033333333333334,169.6561528610404,169.65577836971778,169.65595200567128,169.65657900085813,0.00042613981773342857,169.6561155593219
0.5066666666666667,168.77053591367348,168.77015462021774,168.77033107372182,168.77096738571882,0.00043147204533511285,168.77049724833296
0.51,167.88338908660768,167.883000808033,167.88318015003813,167.8838260025726,0.00043691596491157725,167.88334901181284
0.5133333333333334,166.99469569516953,166.99430024132343,166.99448254557652,166.9951381711775,0.00044247600797575615,166.99465416331174
0.5166666666666667,166.10443880328864,166.10403597625253,166.10422131951125,166.10488696024316,0.00044815695451916326,166.1043957648239
0.52,165.2126012151986,165.21219080879212,165.2123792710418,165.2130551791965,0.00045396399789865427,165.21255661855724
0.5233333333333333,164.31916546632954,164.31874726582964,164.3189389304842,164.3196253691411,0.00045990281157060053,164.3191192579461
0.5266666666666667,163.42411381468906,163.42368759643526,163.4238825505924,163.42457979437546,0.0004659796863961674,163.42406593902305
0.53,162.527428231944,162.52699376291073,162.52719209766562,162.52790043367247,0.00047220172848483344,162.5273786315482
0.5333333333333333,161.62909039419668,161.62864743154995,161.6288492423869,161.62956897133853,0.0004785771418482909,161.629039009868
0.5366666666666667,160.72908167244327,160.72862996308757,160.72883535037863,160.7295667880773,0.0004851156340350826,160.7290284434967
0.54,159.82738312269728,159.82692240282034,159.82713147247537,159.8278749516938,0.0004918289965019085,159.8273279874217
0.5433333333333333,158.9239754757577,158.92350547038387,158.92371833471677,158.92447420770048,0.0004987319427982584,158.92391837213972
0.5466666666666667,158.01883912659767,158.018359549165,158.01857632806784,158.0193449699166,0.00050584331893333,158.01877999343677
0.55,157.11195412334519,157.11146467531415,157.11168549787527,157.112467311198,0.0005131878528175093,157.11189290193315
0.5533333333333333,156.20330015582184,156.202800526241,156.20302553302247,156.20382095450734,0.0005207986854998126,156.20323679239817
0.5566666666666668,155.29285654213717,155.29234640797662,155.29257575448727,155.29338526464878,0.0005287225116035188,155.29279099231246
0.56,154.38060221802394,154.38008124395836,154.38031510484907,154.38113924013138,0.0005370221074372239,154.3805344517407
0.5633333333333334,153.4665157224771,153.4659835617891,153.4662221372315,153.4670615080534,0.0005457855762927011,153.4664457323878
0.5666666666666667,152.55057518611778,152.5500314808216,152.55027500590737,152.55113032380072,0.0005551376829373567,152.55050299916186
0.5700000000000001,151.6327583159553,151.63220269555754,151.63245145397985,151.6333235720773,0.000565256122001756,151.6326840093925
0.5733333333333334,150.7130423787534,150.7124744451768,150.7127287904972,150.7136187735189,0.0005763947654884305,150.71296609698658
0.5766666666666667,149.7914041864792,149.79082340445302,149.79108380109108,149.79199310185385,0.0005889153746352349,149.79132612346928
0.5800000000000001,148.8678201146309,148.86722508490803,148.8674922345824,148.86842343555955,0.0006033209286613328,148.86774021742022
0.5833333333333334,147.94226632434385,147.94165012577508,147.9419255730849,147.9428865467965,0.0006202224526532518,147.9421821425001
0.5866666666666667,147.01472024141063,147.0140409605558,147.0143304544159,147.01536001812937,0.0006397767187422687,147.01461291862793
0.5900000000000001,146.08516995530738,146.08416555185892,146.08449367888534,146.0858276421528,0.0006576868454146734,146.0849142070511
0.5933333333333334,145.1515897085138,145.15070987217706,145.1510229078288,145.1522297583493,0.000640049835510581,145.15138806171723
0.5966666666666667,144.21468442267553,144.21424466177996,144.2145044145032,144.2152832748323,0.0005988521567701355,144.21467919344775
0.6000000000000001,143.27706291102817,143.27663223371974,143.27688619609808,143.2776409965509,0.000578085522732863,143.27705558434923
0.6033333333333334,142.33843609137844,142.33795018127714,142.33821122413718,142.33901245473572,0.0005763633572826166,142.33840248788212
0.6066666666666667,141.39855819285276,141.3980108178635,141.39828329660747,141.39914588577733,0.0005876929245687279,141.39849954827525
0.61,140.45720894946857,140.45660270255266,140.45688861112654,140.45781616554484,0.000607216076275563,140.45712910717316
0.6133333333333334,139.51418933699563,139.5135278170893,139.51382814715168,139.51482087580146,0.0006315388058339977,139.51409154425951
0.6166666666666667,138.569319606475,138.56860622550303,138.5689214031642,138.5699779854887,0.000658379013685817,138.56920630515773
0.62,137.6224377990439,137.62167563834686,137.62200574174364,137.62312403204942,0.0006862330055241728,137.62231080279594
0.6233333333333334,136.67339843303924,136.67259025586188,136.6729351507167,136.67411256538767,0.0007141323484347595,136.67325910125138
0.6266666666666667,135.72207129801413,135.72121957709905,135.72157900733686,135.72281277300297,0.0007414749888425831,135.72192066386324
0.63,134.76834033166472,134.76744727163188,134.76782092114368,134.769108240884,0.000767909219291596,134.76817919133106
0.6333333333333334,133.8121025643041,133.81117011736987,133.8115576524159,133.81289581847946,0.0007932541753632449,133.81193153814232
0.6366666666666667,132.853267118687,132.85229699484543,132.8526980933426,132.85408456410408,0.0008174454170841727,132.8530866927448
0.64,131.89175425509063,131.89074792793795,131.8911622998648,131.89259475280187,0.000840497711237731,131.89156480892382
0.6433333333333334,130.92749445332737,130.92645316246774,130.92688056427392,130.92835693292554,0.0008624795981688749,130.92729627824863
0.6466666666666667,129.96042752493122,129.95935227567693,129.95979252066815,129.96131102095677,0.0008834960255512669,129.96022083555826
0.65,128.99050175015728,128.9893933110688,128.98984627710996,128.9914054266546,0.0009036764973302525,128.99028669124766
0.6533333333333333,128.01767303568084,128.01653193436485,128.01699756981614,128.01859620266714,0.0009231669862970193,128.01744968563224
0.6566666666666667,127.04190408998622,127.04073060747662,127.04120893598308,127.04284621439737,0.0009421244111535998,127.04167246196081
0.66,126.06316361441387,126.06195777838757,126.06244890294278,126.06412432726782,0.0009607128539528276,126.062923655753
0.6633333333333333,125.08142550868644,125.08018708570607,125.08069119227581,125.08240460964456,0.0009791009581192611,125.08117709907822
0.6666666666666667,124.09666809047347,124.09539657740297,124.09591393830291,124.0976655505987,0.0009974601252338289,124.0964110391945
0.67,123.1088733291861,123.10756794388104,123.10809892104363,123.10988929243858,0.001015963252484653,123.10860737163733
0.6733333333333333,122.1180260947178,122.11668576605811,122.11723081428288,122.11906087855597,0.001034783838164799,122.11775088840369
0.6766666666666667,121.12411342228002,121.12273677957317,121.12329644983296,121.12516751761996,0.001054095339938499,121.12382854232652
0.68,120.12712379481651,120.12570915657192,120.12628409943206,120.12819786552929,0.0010740707127752103,120.12682872908744
0.6833333333333333,119.12704644473554,119.12559180677428,119.12618277597414,119.12814132681274,0.0010948820771972123,119.12674058857418
0.6866666666666668,118.12387067687135,118.1223736997065,118.12298155595224,118.12498737736203,0.0011167004906837974,118.12355332747302
0.6900000000000001,117.11758521469035,117.11604321008018,117.1166689250989,117.11872491049441,0.0011396958040563732,117.11725556509096
0.6933333333333334,116.10817757179525,116.10658748834192,116.10723214924897,116.10934160838966,0.0011640365944032283,116.10783470444395
0.6966666666666667,115.09563345076792,115.09399185840043,115.09465667244015,115.09682334093839,0.0011898901704654463,115.09527633063672
0.7000000000000001,114.07993617132878,114.0782392444784,114.07892554420292,114.081153593978,0.001217422649219202,114.07956363849704
0.7033333333333334,113.06106612969606,113.05930962893862,113.06001887789813,113.0623129288002,0.001246799104137608,113.06067689133326
0.7066666666666667,112.0390002909051,112.03717954281056,112.03791334183568,112.04027847469038,0.0012781837852884337,112.03859291256043
0.7100000000000001,111.01371171570962,111.01182159060394,111.01258168477177,111.01502345612249,0.0013117404128735188,111.01328461180195
0.7133333333333334,109.98516912354224,109.98320401084888,109.9839922972322,109.98651675608541,0.0013476325431724945,109.98472054692718
0.7166666666666667,108.95333649286904,108.95129027365806,108.95210880996842,108.95472251687579,0.0013860240067486984,108.95286452334283
0.7200000000000001,107.91817270014481,107.91603871647445,107.91688973072118,107.91959977956117,0.0014270794163593337,107.91767523172541
0.7233333333333334,106.87963119846593,106.87740221905351,106.87828812035364,106.8811021632079,0.0014709647419692828,106.87910592527025
0.7266666666666667,105.83765973693963,105.83532791864855,105.83625130933487,105.83917758488717,0.001517847947539508,105.83710413745256
0.7300000000000001,104.79220012174497,104.78975696631603,104.79072065550685,104.79376802142843,0.001567899683465157,104.79161144124907
0.7333333333333334,103.74318801986233,103.74062432525248,103.74163134406203,103.74480931388996,0.0016212940276290055,103.7425632507667
0.7366666666666667,102.69055280649837,102.68785861211734,102.6889122307056,102.69223101576253,0.001678209264156294,102.68988866627097
0.7400000000000001,101.6342174573389,101.63138198239096,101.63248572907138,101.63595628602789,0.0017388286889854498,101.63351036370727
0.7433333333333334,100.57409848692905,100.57111006097203,100.57226774361902,100.57590182835551,0.0018033414264664316,100.57334452996889
0.7466666666666667,99.51010593470929,99.50695191943477,99.50816764945917,99.51197787794882,0.0018719432395357671,99.50930084538801
0.75,98.44214340053595,98.4388101016506,98.44008832084043,98.44408823784781,0.0019448373118535756,98.44128251521872
0.7533333333333334,97.37010813188617,97.3665806998317,97.36792621038813,97.37213036685954,0.0020222349733671763,97.36918635224139
0.7566666666666667,96.29389116539231,96.29015348348011,96.2915714816148,96.2959955217305,0.0021043563381937247,96.29290291305442
0.76,95.21337752587743,95.20941208422697,95.21090819772725,95.21556895668795,0.002191430810512429,95.2123166911299
0.7633333333333334,94.12844648666385,94.12423424012378,94.12581457033788,94.13073018407458,0.0022836974107320884,94.12730637030002
0.7666666666666667,93.03897189561617,93.03449210360431,93.03616327234617,93.0413533004715,0.0023814048553276734,93.03774514300953
0.77,91.94482257214354,91.94005261807017,91.94182181999885,91.94730738345766,0.0024848113141189287,91.94350109841756
0.7733333333333334,90.84586278123807,90.84077796886683,90.84265302995098,90.84845696498313,0.0025941837450602634,90.84443768625977
0.7766666666666667,89.74195279155184,89.73652611530572,89.73851555804754,89.74466258823973,0.002709796687895505,89.74041426328621
0.78,88.63294952552054,88.62715141135224,88.62926452750656,88.6357814558851,0.002831930364550317,88.63128673006611
0.7833333333333334,87.51870731061153,87.51250532362644,87.51475225521912,87.52166817851536,0.0029608679038233277,87.51690826699311
0.7866666666666667,86.39907874190379,86.39243725645157,86.39482908596456,86.40217563336694,0.0030968914631444022,86.39713017942171
0.79,85.27391566737596,85.2667954948137,85.26934434546578,85.27715594434596,0.0032402769700041745,85.27180286300035
0.7933333333333333,84.14307030846493,84.13542827724777,84.13814742435393,84.14646159561067,0.0033912871457459914,84.14077690141933
0.7966666666666667,83.00639652962911,82.99818501181649,83.00108900624687,83.00994669203357,0.0035501624044513846,83.0039043099315
0.8,81.8637512717653,81.85491764945652,81.85802245423284,81.86746838089984,0.0037171091345413743,81.86103993908863
